-2.203684,48.75,-25,28.13998,-27.00005,38.4,29.99992,-66.54005,34.99985
-2.419495,35.75,-25,14.09996,-27,53.99996,29.99992,-48.34005,35.00004
-2.449535,23.25,-25,0.5999651,-27,68.99992,29.99992,-30.84003,35.00004
-2.46123,10.75,-25,-12.90003,-27,83.99989,29.99992,-13.34001,34.99999
-2.571709,-1.75,-25,-26.40005,-27.00005,-70.19992,29.99992,4.159986,34.99999
-2.683523,-14.75,-25,-40.44007,-27.00005,-54.59996,29.99992,22.35999,35.00004
-2.597241,-27.25,-25,-53.9401,-27.00005,-39.6,29.99992,39.86001,35.00004
-2.849178,-40.25,-25,-67.98012,-27.00005,-24.00001,30.00002,58.06003,35.00004
-2.900937,-52.75,-25,-81.48014,-27.00005,-9.000002,30.00002,75.55998,34.99985
-2.932001,-65.75,-25,84.72015,-27.00005,6.599997,30,-76.95998,34.99985
0.02536152,-78.25,-25,71.22012,-27.00005,21.6,30.00002,-59.46003,35.00004
0.004685861,89.75,-25,57.7201,-27.00005,36.6,29.99992,-41.96001,35.00004
-0.251106,76.75,-25,43.68008,-27.00005,52.19996,29.99992,-23.75999,35.00004
-0.3038284,63.75,-25,29.64005,-27.00005,67.79992,29.99992,-5.559981,34.99999
-0.3342821,51.25,-25,16.14003,-27.00005,82.79988,29.99992,11.94002,34.99999
-0.259605,38.75,-25,2.640031,-27,-71.39991,29.99992,29.44003,35.00004
-0.2682152,26.25,-25,-10.85997,-27,-56.39995,29.99992,46.94005,35.00004
-0.3355902,13.25,-25,-24.89998,-27.00005,-40.79999,29.99992,65.14006,34.99985
-0.008128244,0.25,-25,-38.94001,-27.00005,-25.2,30.00002,83.33998,34.99985
-0.05133347,-12.25,-25,-52.44003,-27.00005,-10.2,30.00002,-70.04004,34.99985
-0.3955894,-24.75,-25,-65.94005,-27.00005,4.800004,30,-52.54005,35.00004
-1.168534,-37.25,-25,-79.44007,-27.00005,19.80001,30.00002,-35.04003,35.00004
-2.095561,-50.25,-25,87.00008,-27.00005,35.40001,29.99992,-16.84001,35.00004
-2.373286,-62.75,-25,73.50006,-27.00005,50.39997,29.99992,0.6599861,35
-2.438026,-75.25,-25,60.00004,-27.00005,65.39993,29.99992,18.15999,35.00004
-2.426677,-88.25,-25,45.96001,-27.00005,80.99989,29.99992,36.36,35.00004
-2.351844,79.25,-25,31.91999,-27.00005,-72.59991,29.99992,54.56002,35.00004
-2.383336,66.75,-25,18.41997,-27.00005,-57.59995,29.99992,72.06,34.99985
-2.328922,54.25,-25,4.919965,-27,-42.59999,29.99992,-81.15996,34.99985
-2.341209,40.75,-25,-9.660034,-27,-26.40001,30.00002,-62.26003,35.00004
-2.590557,28.25,-25,-23.16005,-27.00005,-11.4,30.00002,-44.76001,35.00004
-2.579963,15.75,-25,-36.66007,-27.00005,3.599997,30,-27.25999,35.00004
-2.484452,2.75,-25,-50.70009,-27.00005,19.2,30.00002,-9.05998,34.99999
-2.484088,-9.75,-25,-64.20011,-26.99986,34.2,29.99992,8.440018,35.00002
-2.469582,-22.25,-25,-77.70013,-27.00005,49.19997,29.99992,25.94003,35.00004
-2.770264,-35.25,-25,88.50015,-27.00005,64.79993,29.99992,44.14005,35.00004
-2.833337,-47.75,-25,75.00013,-27.00005,79.79989,29.99992,61.64006,35.00004
-2.765965,-60.25,-25,61.50011,-27.00005,-74.3999,29.99992,79.14,34.99985
-2.781327,-73.25,-25,47.46008,-27.00005,-58.79994,29.99992,-73.54002,34.99985
-2.790852,-85.75,-25,33.96006,-27.00005,-43.79998,29.99992,-56.04005,35.00004
-2.779364,81.75,-25,19.92004,-27.00005,-28.20001,30.00002,-37.84003,35.00004
-2.770296,69.25,-25,6.420031,-27,-13.2,30.00002,-20.34002,35.00004
-2.783521,56.25,-25,-7.619968,-27,2.400005,30,-2.140014,35
-2.79494,43.25,-25,-21.65998,-27.00005,18.00001,30.00002,16.05998,35.00004
-3.029356,30.75,-25,-35.16,-27.00005,33.00002,29.99992,33.56,35.00004
-3.069436,17.75,-25,-49.20002,-27.00005,48.59998,29.99992,51.76002,35.00004
-3.128545,4.75,-25,-63.24005,-27.00005,64.19994,29.99992,69.96001,34.99985
-3.066147,-8.25,-25,-77.28007,-27.00005,79.7999,29.99992,-82.55995,34.99985
-3.03526,-20.75,-25,89.70009,-27.00005,-74.39991,29.99992,-65.06003,34.99985
-0.01322894,-33.75,-25,75.66006,-27.00005,-58.79995,29.99992,-46.86001,35.00004
-0.1510937,-46.25,-25,62.16004,-27.00005,-43.79999,29.99992,-29.35999,35.00004
-0.4384764,-58.75,-25,48.66002,-27.00005,-28.80001,30.00002,-11.85998,34.99999
-0.4974188,-71.75,-25,34.62,-27.00005,-13.2,30.00002,6.340018,34.99999
-0.4379322,-84.75,-25,20.57997,-27.00005,2.399997,30,24.54003,35.00004
-0.4057264,83.25,-25,7.079965,-27,17.4,30.00002,42.04004,35.00004
-0.466312,70.25,-25,-6.960034,-27,33.00001,29.99992,60.24006,35.00004
-0.4833861,57.75,-25,-20.46004,-27.00005,47.99997,29.99992,77.74001,34.99985
-0.3014227,45.25,-25,-33.96006,-27.00005,62.99993,29.99992,-75.64001,34.99985
-0.4352978,32.75,-25,-47.46009,-27.00005,77.99989,29.99992,-58.14006,35.00004
-0.4424209,19.75,-25,-61.50011,-27.00005,-75.5999,29.99992,-39.94004,35.00004
-0.5103734,7.25,-25,-75.00013,-27.00005,-60.59994,29.99992,-22.44002,35.00004
-0.5001174,-5.75,-25,-89.04015,-27.00005,-44.99998,29.99992,-4.240014,34.99999
-0.01216486,-18.75,-25,77.16013,-27.00005,-29.40001,30.00002,13.95998,34.99999
0.08167981,-31.25,-25,63.66011,-27.00005,-14.4,30.00002,31.46,35.00004
-0.09850934,-43.75,-25,50.16009,-27.00005,0.6000049,30,48.96002,35.00004
-0.8522884,-56.25,-25,36.66006,-27.00005,15.60001,30.00002,66.46002,34.99985
-1.182939,-69.25,-25,22.62004,-27.00005,31.20002,30.00002,84.65994,34.99985
-2.318669,-82.25,-25,8.58003,-27,46.79998,29.99992,-67.86002,34.99985
-2.387803,85.75,-25,-4.919969,-27,61.79994,29.99992,-50.36002,35.00004
-2.362908,72.75,-25,-18.95997,-27.00005,77.3999,29.99992,-32.16,35.00004
-2.292969,60.25,-25,-32.46,-27.00005,-76.7999,29.99992,-14.65998,34.99999
-2.3328,47.75,-25,-45.96002,-27.00005,-61.79994,29.99992,2.840019,35
-2.390913,34.75,-25,-60.00004,-27.00005,-46.19998,29.99992,21.04002,35.00004
-2.085782,22.25,-25,-73.50006,-27.00005,-31.20002,30.00002,38.54004,35.00004
-2.099083,9.75,-25,-87.00008,-27.00005,-16.20001,30.00002,56.04006,35.00004
-2.091721,-3.25,-25,79.44007,-27.00005,-0.6000027,30,74.24002,34.99985
-2.079792,-15.75,-25,65.94005,-27.00005,14.4,30.00002,-79.14,34.99985
-2.435912,-28.25,-25,52.44003,-27.00005,29.40001,30.00002,-61.64006,35.00004
-2.424655,-41.25,-25,38.4,-27.00005,44.99998,29.99992,-43.44004,35.00004
-2.353064,-53.75,-25,24.89998,-27.00005,59.99994,29.99992,-25.94002,35.00004
-2.283507,-66.25,-25,11.39996,-27,74.9999,29.99992,-8.440013,34.99999
-2.090798,-79.25,-25,-2.640035,-27,-78.59989,29.99992,9.759985,34.99999
-2.091726,88.75,-25,-16.14003,-27,-63.59993,29.99992,27.26,35.00004
-2.077141,76.25,-25,-29.64006,-27.00005,-48.59997,29.99992,44.76001,35.00004
-2.077231,63.25,-25,-43.68008,-27.00005,-33.00001,29.99992,62.96003,35.00004
-2.091956,50.75,-25,-57.1801,-27.00005,-18,30.00002,80.45996,34.99985
-2.393198,38.25,-25,-70.68012,-27.00005,-2.999995,30,-72.75999,34.99985
-2.320255,25.25,-25,-84.72015,-27.00005,12.60001,30.00002,-54.56002,35.00004
-2.342634,12.75,-25,82.02014,-27.00005,27.60002,30.00002,-37.06,35.00004
-2.439622,-0.25,-25,67.98012,-27.00005,43.19999,29.99992,-18.85998,35.00004
-2.463747,-12.75,-25,54.48009,-27.00005,58.19995,29.99992,-1.359982,35
-2.464745,-25.25,-25,40.98007,-27.00005,73.19991,29.99992,16.14002,35.00004
-2.745554,-38.25,-25,26.94005,-27.00005,-80.39989,29.99992,34.34003,35.00004
-2.810064,-51.25,-25,12.90003,-27,-64.79993,29.99992,52.54005,35.00004
-2.805364,-63.75,-25,-0.5999689,-27,-49.79997,29.99992,70.04004,34.99985
0.001125009,-76.75,-25,-14.63997,-27,-34.20001,29.99992,-82.63998,34.99985
-0.03495101,-89.25,-25,-28.13999,-27.00005,-19.20001,30.00002,-65.14006,34.99985
-0.2953028,78.75,-25,-41.64001,-27.00005,-4.200002,30,-47.64005,35.00004
-0.3376386,65.75,-25,-55.68003,-27.00005,11.4,30.00002,-29.44003,35.00004
-0.3849763,53.25,-25,-69.18005,-27.00005,26.40001,30.00002,-11.94001,34.99999
-0.3166285,40.75,-25,-82.68008,-27.00005,41.39999,29.99992,5.559986,34.99999
-0.3100863,27.75,-25,83.76008,-27.00005,56.99995,29.99992,23.75999,35.00004
-0.3731905,14.75,-25,69.72005,-27.00005,72.59991,29.99992,41.96001,35.00004
-0.301894,1.75,-25,55.68003,-27.00005,-80.99989,29.99992,60.16003,35.00004
0.07362595,-10.75,-25,42.18001,-27.00005,-65.99992,29.99992,77.65997,34.99985
-0.06409758,-23.75,-25,28.13998,-27.00005,-50.39996,29.99992,-74.85999,34.99985
-0.7636743,-36.25,-25,14.63996,-27,-35.4,29.99992,-57.36002,35.00004
-0.6653603,-48.75,-25,1.139965,-27,-20.4,30.00002,-39.86,35.00004
-2.378911,-61.25,-25,-12.36003,-27,-5.399994,30,-22.35999,35.00004
-2.423903,-73.75,-25,-25.86005,-27.00005,9.600005,30.00002,-4.859982,34.99999
-2.350801,-86.75,-25,-39.90007,-27.00005,25.20001,30.00002,13.34002,34.99999
-2.352725,81.25,-25,-53.4001,-27.00005,40.2,29.99992,30.84003,35.00004
-2.419039,68.75,-25,-66.90012,-27.00005,55.19996,29.99992,48.34005,35.00004
-2.411289,56.25,-25,-80.40014,-27.00005,70.19992,29.99992,65.84006,34.99985
-2.335874,43.25,-25,85.80015,-27.00005,-83.39989,29.99992,84.03998,34.99985
-2.369819,30.75,-25,72.30013,-27.00005,-68.39993,29.99992,-69.34004,34.99985
-2.327312,17.75,-25,58.2601,-27.00005,-52.79996,29.99992,-51.14005,35.00004
-2.34115,5.25,-25,44.76008,-27.00005,-37.8,29.99992,-33.64003,35.00004
-2.377016,-7.75,-25,30.72005,-27.00005,-22.20001,30.00002,-15.44001,34.99999
-1.507005,-20.25,-25,17.22003,-27.00005,-7.200002,30,2.059986,35
-1.526621,-33.25,-25,3.180031,-27,8.399997,30.00002,20.25999,35.00004
-1.904587,-45.75,-25,-10.31997,-27,23.40001,30.00002,37.76001,35.00004
0,-58.75,-25,-24.35998,-27.00005,38.99999,29.99992,55.96003,35.00004
-1.710067,-71.25,-25,-37.86,-27.00005,53.99995,29.99992,73.45999,34.99985
-1.789979,-84.25,-25,-51.90003,-27.00005,69.59991,29.99992,-79.05997,34.99985
-1.766925,83.75,-25,-65.40005,-27.00005,-84.59988,29.99992,-61.56003,35.00004
-1.835164,71.25,-25,-78.90007,-27.00005,-69.59991,29.99992,-44.06001,35.00004
-1.839,58.25,-25,87.54008,-27.00005,-53.99995,29.99992,-25.85999,35.00004
-1.760063,45.75,-25,74.04006,-27.00005,-38.99999,29.99992,-8.359981,34.99999
-1.713156,32.75,-25,60.00004,-27.00005,-23.4,30.00002,9.840017,34.99999
-1.577257,20.25,-25,46.50002,-27.00005,-8.399994,30.00002,27.34003,35.00004
-1.581953,7.25,-25,32.45999,-27.00005,7.200004,30,45.54005,35.00004
-1.567565,-5.75,-25,18.41997,-27.00005,22.80001,30.00002,63.74007,35.00004
-1.664415,-18.25,-25,4.919965,-27,37.8,29.99992,81.23999,34.99985
-1.831686,-30.75,-25,-8.580034,-27,52.79996,29.99992,-72.14003,34.99985
-1.851543,-43.75,-25,-22.62004,-27.00005,68.39993,29.99992,-53.94005,35.00004
-1.919653,-56.25,-25,-36.12007,-27.00005,83.39989,29.99992,-36.44003,35.00004
-1.80031,-69.25,-25,-50.16009,-27.00005,-70.19992,29.99992,-18.24001,35.00004
-2.147884,-81.75,-25,-63.66011,-27.00005,-55.19996,29.99992,-0.7400139,35
-2.138795,85.75,-25,-77.70013,-27.00005,-39.6,29.99992,17.45999,35.00004
-1.924219,73.25,-25,89.04015,-27.00005,-24.60001,30.00002,34.96,35.00004
-2.167134,60.75,-25,75.54013,-27.00005,-9.600002,30.00002,52.46002,35.00004
-2.233911,47.75,-25,61.50011,-27.00005,5.999997,30,70.66,34.99985
-0.02797936,35.25,-25,48.00008,-27.00005,21,30.00002,-82.55995,34.99985
0.04040279,22.25,-25,33.96006,-27.00005,36.6,29.99992,-64.36003,34.99985
-0.2301019,9.75,-25,20.46004,-27.00005,51.59996,29.99992,-46.86001,35.00004
-0.2590902,-3.25,-25,6.420031,-27,67.19992,29.99992,-28.65999,35.00004
-0.1904843,-15.75,-25,-7.079968,-27,82.19988,29.99992,-11.15998,34.99999
-0.1886221,-28.75,-25,-21.11998,-27.00005,-71.39991,29.99992,7.040018,34.99999
-0.2524766,-41.25,-25,-34.62,-27.00005,-56.39995,29.99992,24.54003,35.00004
-0.04195383,-54.25,-25,-48.66002,-27.00005,-40.79999,29.99992,42.74004,35.00004
-0.05404128,-66.75,-25,-62.16005,-27.00005,-25.8,30.00002,60.24006,35.00004
-0.04423692,-79.25,-25,-75.66006,-27.00005,-10.8,30.00002,77.74001,34.99985
-0.03378778,88.25,-25,-89.70009,-27.00005,4.800004,30,-74.94002,34.99985
-0.1706132,75.75,-25,77.28007,-27.00005,19.80001,30.00002,-57.44006,35.00004
-0.3043677,62.75,-25,63.24004,-27.00005,35.40001,29.99992,-39.24004,35.00004
-0.3075694,50.25,-25,49.74002,-27.00005,50.39997,29.99992,-21.74002,35.00004
-0.3756251,37.75,-25,36.24,-27.00005,65.39993,29.99992,-4.240014,34.99999
-0.3617373,24.75,-25,22.19997,-27.00005,80.99989,29.99992,13.95998,34.99999
-0.6496066,11.75,-25,8.159965,-27,-72.59991,29.99992,32.16,34.99994
0.5186126,-1.25,-25,-5.880034,-27,-56.99995,29.99992,50.36002,35.00004
0.5230327,-13.75,-25,-19.38004,-27.00005,-41.99999,29.99992,67.86002,34.99985
-0.07356038,-26.25,-25,-32.88006,-27.00005,-27.00001,30.00002,-85.35994,34.99985
-0.946466,-38.75,-25,-46.38008,-27.00005,-12,30.00002,-67.86002,34.99985
-1.772491,-51.75,-25,-60.42011,-27.00005,3.599997,30,-49.66002,35.00004
-1.844285,-64.25,-25,-73.92013,-27.00005,18.6,30.00002,-32.16,35.00004
-1.795418,-76.75,-25,-87.42015,-27.00005,33.60001,29.99992,-14.65998,34.99999
-1.747442,-89.75,-25,78.78014,-27.00005,49.19997,29.99992,3.540019,35
-1.805313,78.25,-25,65.28011,-27.00005,64.19993,29.99992,21.04002,35.00004
-1.828685,65.75,-25,51.78009,-27.00005,79.19989,29.99992,38.54004,35.00004
-1.754307,52.75,-25,37.74007,-27.00005,-74.3999,29.99992,56.74006,35.00004
-1.782019,39.75,-25,23.70004,-27.00005,-58.79994,29.99992,74.94002,34.99985
-2.012604,27.25,-25,10.20003,-27,-43.79998,29.99992,-78.44,34.99985
-1.942363,14.25,-25,-3.839969,-27,-28.20001,30.00002,-60.24006,35.00004
-2.235248,1.75,-25,-17.33997,-27.00005,-13.2,30.00002,-42.74004,35.00004
-1.089628,-11.25,-25,-31.37999,-27.00005,2.400005,30,-24.54002,35.00004
-1.07942,-24.25,-25,-45.42002,-27.00005,18.00001,30.00002,-6.340014,34.99999
-1.654891,-36.75,-25,-58.92004,-27.00005,33.00002,29.99992,11.15998,34.99999
-1.01711,-49.75,-25,-72.96006,-27.00005,48.59998,29.99992,29.36,35.00004
-1.773838,-62.25,-25,-86.46008,-27.00005,63.59994,29.99992,46.86002,35.00004
-1.842951,-75.25,-25,79.98007,-27.00005,79.1999,29.99992,65.06003,34.99985
-1.808123,-87.75,-25,66.48005,-27.00005,-74.99991,29.99992,82.55995,34.99985
-1.747383,79.75,-25,52.44003,-27.00005,-59.39995,29.99992,-69.96001,34.99985
-1.78864,67.25,-25,38.94,-27.00005,-44.39999,29.99992,-52.46002,35.00004
-1.835632,54.75,-25,25.43998,-27.00005,-29.40001,30.00002,-34.96,35.00004
-1.743575,41.75,-25,11.39996,-27,-13.8,30.00002,-16.75998,35.00004
-1.745093,29.25,-25,-2.100035,-27,1.199997,30,0.7400184,35
-1.744988,16.75,-25,-15.60003,-27,16.2,29.99997,18.24002,35.00004
-1.730372,4.25,-25,-29.10006,-27.00005,31.20001,30.00002,35.74004,35.00004
-1.731557,-8.75,-25,-43.14008,-27.00005,46.79997,29.99992,53.94006,35.00004
-2.08902,-21.75,-25,-57.1801,-27.00005,62.39993,29.99992,72.14003,34.99985
-0.9076392,-34.25,-25,-70.68012,-27.00005,77.39989,29.99992,-81.23999,34.99985
-0.8996271,-47.25,-25,-84.72015,-27.00005,-76.1999,29.99992,-63.04006,35.00004
-1.513276,-59.75,-25,82.02014,-27.00005,-61.19994,29.99992,-45.54004,35.00004
-0.02835236,-72.75,-25,67.98012,-27.00005,-45.59998,29.99992,-27.34002,35.00004
-2.305496,-85.25,-25,54.48009,-27.00005,-30.60001,30.00002,-9.840013,34.99999
-2.299356,82.25,-25,40.44007,-27.00005,-15,30.00002,8.359985,35.00002
-2.242155,69.25,-25,26.40005,-27.00005,0.6000049,30,26.56,35.00004
-2.286631,56.75,-25,12.90003,-27,15.60001,30.00002,44.06001,35.00004
-2.331953,43.75,-25,-1.139969,-27,31.20002,30.00002,62.26003,35.00004
-2.25999,31.25,-25,-14.63997,-27,46.19998,29.99992,79.75996,34.99985
-2.254978,18.25,-25,-28.67999,-27.00005,61.79994,29.99992,-72.75999,34.99985
-2.19836,5.75,-25,-42.18001,-27.00005,76.7999,29.99992,-55.26002,35.00004
-2.205284,-6.75,-25,-55.68003,-27.00005,-77.3999,29.99992,-37.76,35.00004
-2.191882,-19.75,-25,-69.72005,-27.00005,-61.79994,29.99992,-19.55998,35.00004
-2.485931,-32.75,-25,-83.76008,-27.00005,-46.19998,29.99992,-1.359982,35
-2.551396,-45.25,-25,83.22008,-27.00005,-31.20002,30.00002,16.14002,35.00004
-2.490619,-57.75,-25,69.72005,-27.00005,-16.20001,30.00002,33.64003,35.00004
-2.499077,-70.75,-25,55.68003,-27.00005,-0.6000027,30,51.84005,35.00004
-2.508045,-83.25,-25,42.18001,-27.00005,14.4,30.00002,69.34004,34.99985
-2.769599,84.25,-25,28.13998,-27.00005,30.00001,30.00002,-83.33998,34.99985
-2.785289,71.75,-25,14.63996,-27,44.99998,29.99992,-65.84006,34.99985
-1.915411,59.25,-25,1.139965,-27,59.99994,29.99992,-48.34005,35.00004
-1.95581,46.25,-25,-12.90003,-27,75.5999,29.99992,-30.14003,35.00004
-2.319994,33.75,-25,-26.40005,-27.00005,-78.59989,29.99992,-12.64001,34.99999
-0.5990084,20.75,-25,-40.44007,-27.00005,-62.99993,29.99992,5.559986,34.99999
-1.806838,8.25,-25,-53.9401,-27.00005,-47.99997,29.99992,23.05999,35.00004
-1.83119,-4.25,-25,-67.44012,-27.00005,-33.00001,29.99992,40.56001,35.00004
-1.789054,-16.75,-25,-80.94014,-27.00005,-18,30.00002,58.06003,35.00004
-1.855553,-29.25,-25,85.80015,-27.00005,-2.999995,30,75.55998,34.99985
-1.865429,-41.75,-25,72.30013,-27.00005,12.00001,30.00002,-77.65997,34.99985
-1.788305,-54.75,-25,58.2601,-27.00005,27.60002,30.00002,-59.46003,35.00004
-1.809851,-67.25,-25,44.76008,-27.00005,42.59999,29.99992,-41.96001,35.00004
-1.882352,-79.75,-25,31.26006,-27.00005,57.59995,29.99992,-24.45999,35.00004
-1.595858,87.75,-25,17.22003,-27.00005,73.19991,29.99992,-6.259981,34.99999
-1.60859,75.25,-25,3.720031,-27,-80.99989,29.99992,11.24002,34.99999
-1.59936,62.75,-25,-9.779968,-27,-65.99993,29.99992,28.74003,35.00004
-1.948937,49.75,-25,-23.81998,-27.00005,-50.39997,29.99992,46.94005,35.00004
-1.937249,37.25,-25,-37.32,-27.00005,-35.40001,29.99992,64.44006,34.99985
-1.863542,24.75,-25,-50.82003,-27.00005,-20.40001,30.00002,81.93999,34.99985
-1.898134,11.75,-25,-64.86005,-27.00005,-4.800002,30,-70.74004,34.99985
-1.894743,-0.75,-25,-78.36007,-27.00005,10.2,30.00002,-53.24005,35.00004
-1.875857,-13.25,-25,88.62009,-27.00005,25.20001,30.00002,-35.74003,35.00004
-1.887097,-25.75,-25,75.12006,-27.00005,40.19999,29.99992,-18.24001,35.00004
-1.026247,-38.75,-25,61.08004,-27.00005,55.79995,29.99992,-0.04001391,35
-1.066195,-51.25,-25,47.58002,-27.00005,70.79991,29.99992,17.45999,35.00004
-1.421112,-64.25,-25,33.53999,-27.00005,-82.79988,29.99992,35.66,35.00004
-0.2612763,-76.75,-25,20.03997,-27.00005,-67.79992,29.99992,53.16002,35.00004
-1.574242,-89.25,-25,6.539965,-27,-52.79996,29.99992,70.66,34.99985
-1.790265,78.75,-25,-6.960034,-27,-37.8,29.99992,-82.55995,34.99985
-1.825394,65.75,-25,-21.00004,-27.00005,-22.2,30.00002,-64.36003,34.99985
-1.889652,53.25,-25,-34.50006,-27.00005,-7.199994,30,-46.86001,35.00004
-1.827627,40.25,-25,-48.54009,-27.00005,8.400004,30.00002,-28.65999,35.00004
-1.797805,27.75,-25,-62.04011,-27.00005,23.40001,30.00002,-11.15998,34.99999
-1.794412,14.75,-25,-76.08013,-27.00005,39,29.99992,7.040018,34.99999
-2.029205,1.75,-25,90.12016,-27.00005,54.59996,29.99992,25.24003,35.00004
-1.534923,-11.25,-25,76.08013,-27.00005,70.19992,29.99992,43.44004,35.00004
-1.571076,-23.75,-25,62.58011,-27.00005,-83.99989,29.99992,60.94006,35.00004
-1.941966,-36.75,-25,48.54008,-27.00005,-68.39993,29.99992,79.14,34.99985
-2.723575,-49.25,-25,35.04006,-27.00005,-53.39996,29.99992,-74.24002,34.99985
0.2374557,-62.25,-25,21.00004,-27.00005,-37.8,29.99992,-56.04005,35.00004
-0.216331,-74.75,-25,7.500031,-27,-22.80001,30.00002,-38.54004,35.00004
-2.385051,-87.75,-25,-6.539968,-27,-7.200002,30,-20.34002,35.00004
-2.423712,79.75,-25,-20.57998,-27.00005,8.399997,30.00002,-2.140014,35
-2.353348,67.25,-25,-34.08,-27.00005,23.40001,30.00002,15.35998,34.99999
-2.345903,54.25,-25,-48.12002,-27.00005,38.99999,29.99992,33.56,35.00004
-2.413081,41.75,-25,-61.62004,-27.00005,53.99995,29.99992,51.06002,35.00004
-2.410867,28.75,-25,-75.66006,-27.00005,69.59991,29.99992,69.26001,34.99985
-2.334435,16.25,-25,-89.16009,-27.00005,-84.59988,29.99992,-83.95995,34.99985
-2.36376,3.75,-25,77.82007,-27.00005,-69.59991,29.99992,-66.46002,34.99985
-2.43302,-8.75,-25,64.32005,-27.00005,-54.59995,29.99992,-48.96001,35.00004
-2.337232,-21.75,-25,50.28002,-27.00005,-38.99999,29.99992,-30.75999,35.00004
-2.439778,-34.25,-25,36.78,-27.00005,-24,30.00002,-13.25998,34.99999
-2.280236,-47.25,-25,22.73997,-27.00005,-8.399994,30.00002,4.940018,34.99999
-2.281044,-60.25,-25,8.699965,-27,7.200004,30,23.14002,35.00004
-2.552217,-72.75,-25,-4.800035,-27,22.20001,30.00002,40.64004,35.00004
-2.615103,-85.25,-25,-18.30004,-27.00005,37.2,29.99992,58.14006,35.00004
-2.626737,82.25,-25,-32.34006,-27.00005,52.79996,29.99992,76.34001,34.99985
0.02844454,69.75,-25,-45.84008,-27.00005,67.79993,29.99992,-77.04001,34.99985
-0.08171121,56.75,-25,-59.88011,-27.00005,83.39989,29.99992,-58.84006,35.00004
-0.2368553,43.75,-25,-73.92013,-27.00005,-70.19992,29.99992,-40.64004,35.00004
-0.2478701,30.75,-25,-87.96015,-27.00005,-54.59996,29.99992,-22.44002,35.00004
-0.3102495,17.75,-25,78.24014,-27.00005,-39,29.99992,-4.240014,34.99999
-0.3072284,4.75,-25,64.20011,-27.00005,-23.40001,30.00002,13.95998,34.99999
-0.2303554,-7.75,-25,50.70009,-27.00005,-8.400002,30.00002,31.46,35.00004
-0.2547595,-20.25,-25,37.20007,-27.00005,6.599997,30,48.96002,35.00004
-0.1068348,-33.25,-25,23.16004,-27.00005,22.2,30.00002,67.16002,34.99985
-0.1573051,-45.75,-25,9.66003,-27,37.2,29.99992,84.65994,34.99985
-0.3633335,-58.25,-25,-3.839969,-27,52.19996,29.99992,-68.56001,34.99985
-0.3905353,-71.25,-25,-17.87997,-27.00005,67.79992,29.99992,-50.36002,35.00004
-0.3854686,-84.25,-25,-31.91999,-27.00005,83.39988,29.99992,-32.16,35.00004
-0.2429774,83.75,-25,-45.42002,-27.00005,-70.79991,29.99992,-14.65998,34.99999
-0.5277109,71.25,-25,-58.92004,-27.00005,-55.79995,29.99992,2.840019,35
-0.5870399,58.75,-25,-72.42006,-27.00005,-40.79999,29.99992,20.34002,35.00004
