0,23.75002,-14.99996,33.39998,-10.00004,-26.39999,18.00003,-24.96,19.99998
0,16.25004,-14.99996,28.39996,-10.00004,-17.39997,18.00003,-14.96,19.99998
0,8.450033,-15.00001,23.19994,-10.00004,-8.039977,17.99998,-4.56001,20
0,0.950031,-15,18.19992,-10.00004,0.9600239,18,5.439991,20
0,-6.54997,-15.00001,13.19992,-9.99999,9.960023,17.99998,15.43998,19.99998
0,-14.34997,-15.00001,7.999925,-9.99999,19.32002,18.00003,25.83998,19.99998
0,-21.84996,-14.99996,2.999928,-10,28.32004,18.00003,35.83998,20.00008
0,-29.34994,-14.99996,-2.000072,-10,37.32005,18.00003,45.84002,20.00008
0,-36.84992,-14.99996,-7.00007,-9.99999,46.32007,18.00003,55.84006,20.00008
0,-44.6499,-14.99996,-12.20007,-9.99999,55.68008,18.00003,66.2401,20.00008
0,-52.14988,-14.99996,-17.20007,-10.00004,64.6801,18.00003,76.24014,20.00008
0,-59.64986,-14.99996,-22.20009,-10.00004,73.68011,18.00003,67.0401,-20.00008
0,-67.44989,-15.00015,-27.40011,-10.00004,68.64011,-18.00003,56.64006,-20.00008
0,-74.94997,-15.00015,-32.40012,-10.00004,59.64009,-18.00003,46.64002,-20.00008
0,-82.45004,-15.00015,-37.40014,-10.00004,50.64008,-18.00003,36.63998,-20.00008
0,-79.75002,15.00015,-42.40016,-10.00004,41.64006,-18.00003,26.63997,-19.99998
0,-71.94994,15.00015,-47.60018,-10.00004,32.28004,-18.00003,16.23998,-19.99998
0,-64.44986,15.00015,-52.6002,-10.00004,23.28003,-18.00003,6.23999,-20
0,-56.94987,14.99996,-57.60022,-10.00004,14.28002,-17.99998,-3.760011,-20
0,-49.44989,14.99996,-62.60024,-10.00004,5.280024,-18.00001,-13.76001,-19.99998
0,-41.64991,14.99996,-67.80019,-9.999847,-4.079976,-17.99999,-24.16,-19.99998
0,-33.84993,14.99996,-73.00011,-9.999847,-13.43997,-17.99998,-34.56,-20.00008
0,-26.34995,14.99996,-78.00003,-9.999847,-22.43998,-18.00003,-44.56004,-20.00008
0,-18.84997,14.99996,-82.99995,-9.999847,-31.43999,-18.00003,-54.56008,-20.00008
0,-11.04998,15.00001,-81.39998,9.999847,-40.80001,-18.00003,-64.96011,-20.00008
0,-3.549971,15,-76.40005,9.999847,-49.80003,-18.00003,-74.96015,-20.00008
0,4.250028,15.00001,-71.20013,9.999847,-59.16004,-18.00003,-85.36019,-20.00008
0,11.75003,15.00001,-66.20021,9.999847,-68.16006,-18.00003,-76.16016,20.00008
0,19.25003,14.99996,-61.20023,10.00004,-77.16007,-18.00003,-66.16012,20.00008
0,23.15002,-14.99996,32.99998,-10.00004,-25.67999,18.00003,-24.16,19.99998
0,15.35004,-15.00001,27.79996,-10.00004,-16.31997,18.00003,-13.76001,19.99998
0,7.850033,-15.00001,22.79994,-10.00004,-7.319977,18.00001,-3.76001,20
0,0.3500311,-15,17.79992,-10.00004,1.680024,18,6.239991,20
0,-7.149971,-15.00001,12.79992,-9.99999,10.68002,17.99998,16.23998,20.00003
0,-14.94998,-15.00001,7.599925,-9.99999,20.04002,18.00003,26.63997,19.99998
0,-22.44996,-14.99996,2.599928,-10,29.04004,18.00003,36.63999,20.00008
0,-29.94994,-14.99996,-2.400073,-10,38.04005,18.00003,46.64003,20.00008
0,-37.74992,-14.99996,-7.60007,-9.99999,47.40007,18.00003,57.04007,20.00008
0,-45.2499,-14.99996,-12.60007,-9.99999,56.40009,18.00003,67.0401,20.00008
0,-52.74988,-14.99996,-17.60007,-10.00004,65.4001,18.00003,76.24014,-20.00008
0,-60.54986,-14.99996,-22.80009,-10.00004,74.76012,18.00003,65.8401,-20.00008
0,-68.0499,-15.00015,-27.80011,-10.00004,67.9201,-18.00003,55.84006,-20.00008
0,-75.54997,-15.00015,-32.80013,-10.00004,58.92009,-18.00003,45.84002,-20.00008
0,-83.05005,-15.00015,-37.80014,-10.00004,49.92007,-18.00003,35.83998,-20.00008
0,-78.85001,15.00015,-43.00016,-10.00004,40.56006,-18.00003,25.43997,-19.99998
0,-71.34993,15.00015,-48.00018,-10.00004,31.56004,-18.00003,15.43998,-19.99998
0,-63.54986,14.99996,-53.2002,-10.00004,22.20003,-18.00003,5.039989,-20
0,-56.04988,14.99996,-58.20022,-10.00004,13.20002,-17.99998,-4.960011,-20
0,-48.2499,14.99996,-63.40024,-10.00004,3.840023,-17.99999,-15.36001,-19.99998
0,-40.74992,14.99996,-68.40018,-9.999847,-5.159976,-18.00001,-25.36,-19.99998
0,-32.94994,14.99996,-73.6001,-9.999847,-14.51997,-17.99998,-35.76001,-20.00008
0,-25.44995,14.99996,-78.60002,-9.999847,-23.51998,-18.00003,-45.76004,-20.00008
0,23.75002,-14.99996,33.39998,-10.00004,-26.39999,18.00003,-24.96,19.99998
0,15.65004,-15.00001,27.99996,-10.00004,-16.67997,18.00003,-14.16001,19.99998
0,8.150033,-15.00001,22.99994,-10.00004,-7.679977,18.00001,-4.16001,20
0,0.6500311,-15.00001,17.99992,-10.00004,1.320024,18.00001,5.839991,20
0,-6.84997,-15.00001,12.99992,-9.99999,10.32002,17.99998,15.83998,19.99998
0,-14.34997,-15.00001,7.999925,-9.99999,19.32002,18.00003,25.83998,19.99998
0,-21.84996,-14.99996,2.999928,-10,28.32004,18.00003,35.83998,20.00008
0,-29.64994,-14.99996,-2.200073,-10,37.68005,18.00003,46.24002,20.00008
0,-37.14992,-14.99996,-7.20007,-9.99999,46.68007,18.00003,56.24006,20.00008
0,-44.6499,-14.99996,-12.20007,-9.99999,55.68008,18.00003,66.2401,20.00008
0,-52.44988,-14.99996,-17.40007,-10.00004,65.0401,18.00003,76.64014,20.00008
0,-59.94986,-14.99996,-22.40009,-10.00004,74.04012,18.00003,66.6401,-20.00008
0,-67.74989,-15.00015,-27.60011,-10.00004,68.28011,-18.00003,56.24006,-20.00008
0,-75.24997,-15.00015,-32.60012,-10.00004,59.28009,-18.00003,46.24002,-20.00008
0,-82.75005,-15.00015,-37.60014,-10.00004,50.28008,-18.00003,36.23998,-20.00008
0,-79.15001,15.00015,-42.80016,-10.00004,40.92006,-18.00003,25.83997,-19.99998
0,-71.64993,15.00015,-47.80018,-10.00004,31.92004,-18.00003,15.83998,-19.99998
0,-64.14986,15.00015,-52.8002,-10.00004,22.92003,-18.00003,5.83999,-20
0,-56.64988,14.99996,-57.80022,-10.00004,13.92002,-17.99998,-4.160011,-20
0,-48.8499,14.99996,-63.00024,-10.00004,4.560023,-18.00001,-14.56001,-19.99998
0,-41.34991,14.99996,-68.00018,-9.999847,-4.439976,-18.00001,-24.56,-19.99998
0,-33.84993,14.99996,-73.00011,-9.999847,-13.43997,-17.99998,-34.56,-20.00008
0,23.75002,-14.99996,33.39998,-10.00004,-26.39999,18.00003,-24.96,19.99998
0,16.25004,-14.99996,28.39996,-10.00004,-17.39997,18.00003,-14.96,19.99998
0,8.450033,-15.00001,23.19994,-10.00004,-8.039977,17.99998,-4.56001,20
0,0.950031,-15,18.19992,-10.00004,0.9600239,18,5.439991,20
0,-6.84997,-15.00001,12.99992,-9.99999,10.32002,17.99998,15.83998,19.99998
0,-14.64997,-15.00001,7.799925,-9.99999,19.68002,18.00003,26.23997,19.99998
0,-22.14996,-14.99996,2.799928,-10,28.68004,18.00003,36.23999,20.00008
0,-29.64994,-14.99996,-2.200073,-10,37.68005,18.00003,46.24002,20.00008
0,-37.44992,-14.99996,-7.40007,-9.99999,47.04007,18.00003,56.64006,20.00008
0,-44.9499,-14.99996,-12.40007,-9.99999,56.04008,18.00003,66.6401,20.00008
0,-52.44988,-14.99996,-17.40007,-10.00004,65.0401,18.00003,76.64014,20.00008
0,-60.24986,-14.99996,-22.60009,-10.00004,74.40012,18.00003,66.2401,-20.00008
0,-67.74989,-15.00015,-27.60011,-10.00004,68.28011,-18.00003,56.24006,-20.00008
0,-75.54997,-15.00015,-32.80013,-10.00004,58.92009,-18.00003,45.84002,-20.00008
0,-83.05005,-15.00015,-37.80014,-10.00004,49.92007,-18.00003,35.83998,-20.00008
0,-79.15001,15.00015,-42.80016,-10.00004,40.92006,-18.00003,25.83997,-19.99998
0,-71.34993,15.00015,-48.00018,-10.00004,31.56004,-18.00003,15.43998,-19.99998
0,-63.84986,14.99996,-53.0002,-10.00004,22.56003,-18.00003,5.43999,-20
0,-56.04988,14.99996,-58.20022,-10.00004,13.20002,-17.99998,-4.960011,-20
0,-48.2499,14.99996,-63.40024,-10.00004,3.840023,-17.99999,-15.36001,-19.99998
0,-40.74992,14.99996,-68.40018,-9.999847,-5.159976,-18.00001,-25.36,-19.99998
0,-33.24994,14.99996,-73.4001,-9.999847,-14.15997,-17.99998,-35.36,-20.00008
0,-25.44995,14.99996,-78.60002,-9.999847,-23.51998,-18.00003,-45.76004,-20.00008
0,21.25001,-19.99998,29.9,-17.00001,-25.4,19.99998,-22.46,25
0,11.25002,-19.99998,21.39999,-17.00001,-15.40001,19.99998,-9.959999,25
0,1.250021,-20,12.89999,-17.00001,-5.400012,20,2.540001,25
0,-9.14998,-19.99998,4.059986,-17.00001,4.99999,20,15.54,25
0,-19.14997,-19.99998,-4.440013,-17.00001,14.99998,19.99998,28.04,25
0,-29.14996,-19.99998,-12.94002,-17.00001,24.99998,19.99998,40.54,25
0,-39.54999,-20.00008,-21.78002,-17.00001,35.39998,20.00008,53.54,25
0,-49.55003,-20.00008,-30.28002,-17.00001,45.40002,20.00008,66.04,25
0,-59.55006,-20.00008,-38.78003,-17.00001,55.40006,20.00008,75.54,-25
0,-69.9501,-20.00008,-47.62003,-17.00001,65.80009,20.00008,62.54,-25
0,-79.95014,-20.00008,-56.12003,-17.00001,75.80013,20.00008,50.04,-25
0,-80.35014,20.00008,-64.62003,-16.99982,66.6001,-20.00008,37.54,-25
0,-69.9501,20.00008,-73.45994,-16.99982,56.20006,-20.00008,24.54,-25
0,-59.95007,20.00008,-81.95985,-16.99982,46.20002,-20.00008,12.04,-25
0,-49.55003,20.00008,-79.23988,16.99982,35.79998,-20.00008,-0.9599991,-25
0,-39.54999,20.00008,-70.73997,16.99982,25.79997,-19.99998,-13.46,-25
0,-29.54996,19.99998,-62.24004,17.00001,15.79998,-19.99998,-25.96,-25
0,-19.14997,19.99998,-53.40003,17.00001,5.399989,-20,-38.96,-25
0,-9.149982,19.99998,-44.90003,17.00001,-4.600012,-20,-51.46,-25
0,1.250018,20,-36.06002,17.00001,-15.00001,-19.99998,-64.46,-25
0,11.25002,19.99998,-27.56002,17.00001,-25,-19.99998,-76.96,-25
0,21.65001,19.99998,-18.72002,17.00001,-35.40001,-20.00008,-81.96,25
0,31.65,19.99998,-10.22001,17.00001,-45.40004,-20.00008,-69.46,25
0,41.65004,20.00008,-1.72001,17,-55.40008,-20.00008,-56.96,25
0,52.05008,20.00008,7.119991,17.00001,-65.80012,-20.00008,-43.96,25
0,62.05011,20.00008,15.61999,17.00001,-75.80016,-20.00008,-31.46,25
0,72.05015,20.00008,24.12,17.00001,-84.20019,20.00008,-18.96,25
0,70.05014,-20.00008,32.62,17.00001,-74.20015,20.00008,-6.459999,25
0,60.0501,-20.00008,41.12,17.00001,-64.20011,20.00008,6.040001,25
0,50.05006,-20.00008,49.62001,17.00001,-54.20007,20.00008,18.54,25
0,40.05003,-20.00008,58.12001,17.00001,-44.20004,20.00008,31.04,25
0,29.65,-19.99998,66.95998,16.99982,-33.8,20.00008,44.04,25
0,19.65001,-19.99998,75.45989,16.99982,-23.8,19.99998,56.54,25
0,9.250017,-19.99998,67.29998,-16.99982,-13.40001,19.99998,69.54,25
0,-0.749983,-20,58.80001,-17.00001,-3.400011,20,72.04,-25
0,-10.74998,-19.99998,50.30001,-17.00001,6.59999,20,59.54,-25
0,21.25001,-19.99998,29.9,-17.00001,-25.4,19.99998,-22.46,25
0,11.25002,-19.99998,21.39999,-17.00001,-15.40001,19.99998,-9.959999,25
0,0.8500208,-20,12.55999,-17.00001,-5.000011,20,3.040001,25
0,-9.14998,-19.99998,4.059986,-17.00001,4.99999,20,15.54,25
0,-19.14997,-19.99998,-4.440013,-17.00001,14.99998,19.99998,28.04,25
0,-29.14996,-19.99998,-12.94002,-17.00001,24.99998,19.99998,40.54,25
0,-39.54999,-20.00008,-21.78002,-17.00001,35.39998,20.00008,53.54,25
0,-49.55003,-20.00008,-30.28002,-17.00001,45.40002,20.00008,66.04,25
0,-59.55006,-20.00008,-38.78003,-17.00001,55.40006,20.00008,75.54,-25
0,-69.9501,-20.00008,-47.62003,-17.00001,65.80009,20.00008,62.54,-25
0,-79.95014,-20.00008,-56.12003,-17.00001,75.80013,20.00008,50.04,-25
0,-79.95014,20.00008,-64.96003,-16.99982,66.2001,-20.00008,37.04,-25
0,-69.9501,20.00008,-73.45994,-16.99982,56.20006,-20.00008,24.54,-25
0,-59.55006,20.00008,-82.29984,-16.99982,45.80002,-20.00008,11.54,-25
0,-49.55003,20.00008,-79.23988,16.99982,35.79998,-20.00008,-0.9599991,-25
0,-39.14999,20.00008,-70.39997,16.99982,25.39997,-19.99998,-13.96,-25
0,-29.14996,19.99998,-61.90004,17.00001,15.39998,-19.99998,-26.46,-25
0,-19.14997,19.99998,-53.40003,17.00001,5.399989,-20,-38.96,-25
0,-8.749983,19.99998,-44.56003,17.00001,-5.000012,-20,-51.96,-25
0,1.250018,20,-36.06002,17.00001,-15.00001,-19.99998,-64.46,-25
0,11.25002,19.99998,-27.56002,17.00001,-25,-19.99998,-76.96,-25
0,21.25001,-19.99998,29.9,-17.00001,-25.4,19.99998,-22.46,25
0,11.25002,-19.99998,21.39999,-17.00001,-15.40001,19.99998,-9.959999,25
0,1.250021,-20,12.89999,-17.00001,-5.400012,20,2.540001,25
0,-9.14998,-19.99998,4.059986,-17.00001,4.99999,20,15.54,25
0,-19.54997,-19.99998,-4.780014,-17.00001,15.39998,19.99998,28.54,25
0,-29.54996,-19.99998,-13.28002,-17.00001,25.39997,19.99998,41.04,25
0,-39.54999,-20.00008,-21.78002,-17.00001,35.39998,20.00008,53.54,25
0,-49.55003,-20.00008,-30.28002,-17.00001,45.40002,20.00008,66.04,25
0,-59.55006,-20.00008,-38.78003,-17.00001,55.40006,20.00008,75.54,-25
0,-69.9501,-20.00008,-47.62003,-17.00001,65.80009,20.00008,62.54,-25
